origin_airport,destination_airport,distance_km,is_less_than_200_km
CHQ,AAL,2398.129086282119,False
CHQ,MMX,2224.150648465186,False
CHQ,BFS,2128.9451980668146,False
CHQ,BLK,2034.0994598847467,False
CHQ,MAN,1988.7058078762138,False
CHQ,IEG,1823.4685255739164,False
CHQ,LCJ,1798.8651405257465,False
CHQ,PAD,1789.8765957604965,False
CHQ,OST,1750.197348587189,False
CHQ,DRS,1735.6102775644808,False
CHQ,YBH,1906.8503577435222,False
CHQ,YQN,1711.1098549111061,False
CHQ,BTS,1403.982963666454,False
CHQ,FDH,1351.1475899845516,False
CHQ,BSL,1344.7925820608875,False
CHQ,BGY,1129.64211813565,False
CHQ,YSC,1163.5719656862693,False
CHQ,PSA,915.9340131696262,False
CHQ,BIQ,906.4535545902977,False
CHQ,INI,867.0494247026063,False
CHQ,SCQ,825.4020348207895,False
CHQ,VLL,705.8219661029419,False
CHQ,FSC,670.3630339588067,False
CHQ,KRW,559.131545779945,False
CHQ,TPS,288.45925057636947,False
CHQ,PDL,246.58585815153407,False
CHQ,RHO,113.65003426543373,True
CHQ,AGO,676.8552733370158,False
CHQ,BQK,699.6873391979685,False
CHQ,SOK,635.2685381957835,False
CHQ,CLC,943.8971689188606,False
CHQ,SPC,766.853727201774,False
CHQ,UDR,1298.6701132968453,False
CHQ,SNJ,1600.5857451868624,False
CHQ,BBR,2190.8463235803697,False
CHQ,AHE,2643.477168269119,False
CHQ,HUU,2893.5017803631567,False
CHQ,JIM,3090.454628192916,False
CHQ,AIH,3334.769412335439,False
CHQ,KSB,3471.1523345863325,False
CHQ,TYL,3475.2494406913956,False
CHQ,NDE,3502.355629601302,False
AGO,LLA,3622.1323329599286,False
AGO,PVS,3503.7621656894385,False
AGO,MCG,3331.76827514985,False
AGO,TLL,2949.2180440159455,False
AGO,VBY,2765.050488623463,False
AGO,AAL,2716.2500264315245,False
AGO,MMX,2550.2550483731184,False
AGO,BFS,2468.078452728037,False
AGO,BLK,2387.580092354205,False
AGO,MAN,2347.53944236972,False
AGO,IEG,2163.4354407136507,False
AGO,LCJ,2126.5547564539006,False
AGO,PAD,2141.775289510274,False
AGO,OST,2125.2010523699387,False
AGO,DRS,2087.2564055785515,False
AGO,YBH,1982.2189865812152,False
AGO,YQN,1883.0262315735586,False
AGO,BTS,1764.8819799673959,False
AGO,FDH,1734.0005586666555,False
AGO,BSL,1737.252311804935,False
AGO,BGY,1535.8441551763594,False
AGO,YSC,1362.8478035181245,False
AGO,PSA,1371.270080281469,False
AGO,BIQ,1392.4008558433634,False
AGO,INI,1284.7325203578182,False
AGO,SCQ,1284.4727494425438,False
AGO,VLL,1214.9853085351945,False
AGO,FSC,1155.7129617512608,False
AGO,KRW,834.1818088734049,False
AGO,TPS,898.9828119182149,False
AGO,PDL,779.6879896982181,False
AGO,RHO,663.7277427959058,False
AGO,CHQ,676.8552733370158,False
AGO,BQK,254.76690557921668,False
AGO,SOK,696.4193707538928,False
AGO,CLC,412.50231837069975,False
AGO,SPC,864.8062171133615,False
AGO,UDR,977.2296398750727,False
AGO,SNJ,1242.0213577286136,False
AGO,BBR,1939.2003562898685,False
AGO,AHE,2159.5678633861894,False
AGO,HUU,2595.7907262323647,False
AGO,JIM,2890.72342933855,False
AGO,AIH,2909.888606689804,False
AGO,KSB,3033.0930553533176,False
AGO,TYL,3180.5724896578963,False
AGO,NDE,3293.330798570565,False
BQK,LLA,3833.9009028251776,False
BQK,PVS,3740.1513315980515,False
BQK,MCG,3566.8796474527244,False
BQK,TLL,3156.222778243358,False
BQK,VBY,2968.723571111292,False
BQK,AAL,2916.4899785116145,False
BQK,MMX,2747.5945045750505,False
BQK,BFS,2661.6151713905233,False
BQK,BLK,2576.822195991313,False
BQK,MAN,2535.060575040716,False
BQK,IEG,2354.4714906931954,False
BQK,LCJ,2320.380620591937,False
BQK,PAD,2329.504149523105,False
BQK,OST,2306.4734745319547,False
BQK,DRS,2274.5573067529913,False
BQK,YBH,2221.1826894534333,False
BQK,YQN,2106.950389836798,False
BQK,BTS,1946.0867583805523,False
BQK,FDH,1908.6759038008056,False
BQK,BSL,1909.2012712138724,False
BQK,BGY,1700.5214001104503,False
BQK,YSC,1574.2464166750901,False
BQK,PSA,1517.0423993480786,False
BQK,BIQ,1528.0298291086542,False
BQK,INI,1440.2807436260614,False
BQK,SCQ,1426.8503541649761,False
BQK,VLL,1337.7668975171891,False
BQK,FSC,1285.251475009169,False
BQK,KRW,1006.3377428902465,False
BQK,TPS,967.8945905373906,False
BQK,PDL,869.9649964621025,False
BQK,RHO,727.7894336726469,False
BQK,CHQ,699.6873391979685,False
BQK,AGO,254.76690557921668,False
BQK,SOK,490.27227761001797,False
BQK,CLC,245.0755234504328,False
BQK,SPC,646.0562727660754,False
BQK,UDR,738.4060442844515,False
BQK,SNJ,1017.2576211011663,False
BQK,BBR,1699.662865574888,False
BQK,AHE,1988.874262603317,False
BQK,HUU,2368.1964199124154,False
BQK,JIM,2647.835801903719,False
BQK,AIH,2718.6674881593653,False
BQK,KSB,2847.0539329562353,False
BQK,TYL,2954.465367692616,False
BQK,NDE,3052.731127544923,False
SOK,LLA,3971.0718985233802,False
SOK,PVS,3967.8035442674422,False
SOK,MCG,3790.7064769449644,False
SOK,TLL,3287.415112986242,False
SOK,VBY,3093.117441172001,False
SOK,AAL,3031.88130300515,False
SOK,MMX,2858.1076626491326,False
SOK,BFS,2763.4824169188046,False
SOK,BLK,2669.0894761233785,False
SOK,MAN,2623.800937750711,False
SOK,IEG,2457.3975645267496,False
SOK,LCJ,2431.7612172675726,False
SOK,PAD,2424.421071854027,False
SOK,OST,2385.420369549864,False
SOK,DRS,2370.0172636633997,False
SOK,YBH,2480.037331960165,False
SOK,YQN,2313.1475004136682,False
SOK,BTS,2037.87081346554,False
SOK,FDH,1986.0328372214472,False
SOK,BSL,1979.9471152640103,False
SOK,BGY,1764.7479615829998,False
SOK,YSC,1762.58521420765,False
SOK,PSA,1550.8976423593663,False
SOK,BIQ,1539.1442624067433,False
SOK,INI,1501.5459660438087,False
SOK,SCQ,1460.5609985174665,False
SOK,VLL,1338.4640447559357,False
SOK,FSC,1305.3543565637817,False
SOK,KRW,1149.6806375978929,False
SOK,TPS,914.7486485054945,False
SOK,PDL,878.9327256748578,False
SOK,RHO,728.913664186589,False
SOK,CHQ,635.2685381957835,False
SOK,AGO,696.4193707538928,False
SOK,BQK,490.27227761001797,False
SOK,CLC,627.0732760859016,False
SOK,SPC,173.44708796714664,True
SOK,UDR,712.7326262021317,False
SOK,SNJ,1009.4960453413404,False
SOK,BBR,1557.8769039757235,False
SOK,AHE,2083.378505903159,False
SOK,HUU,2262.627761724792,False
SOK,JIM,2456.320908445209,False
SOK,AIH,2734.1263046059626,False
SOK,KSB,2874.8648898757388,False
SOK,TYL,2842.4135621963746,False
SOK,NDE,2868.1791297015247,False
CLC,LLA,4034.564602383017,False
CLC,PVS,3909.310734017063,False
CLC,MCG,3738.3484046295957,False
CLC,TLL,3361.1062331339913,False
CLC,VBY,3176.318208348687,False
CLC,AAL,3126.7249021558396,False
CLC,MMX,2959.882707291053,False
CLC,BFS,2876.470683827924,False
CLC,BLK,2794.371818241578,False
CLC,MAN,2753.6264687010507,False
CLC,IEG,2570.7642126355195,False
CLC,LCJ,2534.85196479879,False
CLC,PAD,2547.8049654134625,False
CLC,OST,2528.401340904551,False
CLC,DRS,2493.069684171725,False
CLC,YBH,2386.993567048285,False
CLC,YQN,2294.9219275584655,False
CLC,BTS,2167.687493861832,False
CLC,FDH,2133.5090998495793,False
CLC,BSL,2135.3050435452883,False
CLC,BGY,1929.4191224066867,False
CLC,YSC,1774.8807923348822,False
CLC,PSA,1752.127174619383,False
CLC,BIQ,1765.8696403106555,False
CLC,INI,1672.0456256295583,False
CLC,SCQ,1662.6957032889422,False
CLC,VLL,1577.9768814170643,False
CLC,FSC,1523.9241738383641,False
CLC,KRW,1229.9446632940783,False
CLC,TPS,1212.8707071547576,False
CLC,PDL,1113.3715758892524,False
CLC,RHO,972.5648721274603,False
CLC,CHQ,943.8971689188606,False
CLC,AGO,412.50231837069975,False
CLC,BQK,245.0755234504328,False
CLC,SOK,627.0732760859016,False
CLC,SPC,747.6693370625551,False
CLC,UDR,591.7589350351116,False
CLC,SNJ,836.1415557229993,False
CLC,BBR,1544.382963589185,False
CLC,AHE,1757.7646682965983,False
CLC,HUU,2188.2126985169994,False
CLC,JIM,2498.49441651319,False
CLC,AIH,2500.1163613811273,False
CLC,KSB,2625.07219452417,False
CLC,TYL,2771.762113166776,False
CLC,NDE,2896.9417093932043,False
SPC,LLA,4104.219490107586,False
SPC,PVS,4119.7789741040315,False
SPC,MCG,3942.26547156759,False
SPC,TLL,3421.0761411241424,False
SPC,VBY,3225.9082583384,False
SPC,AAL,3162.843232309802,False
SPC,MMX,2988.6646830145014,False
SPC,BFS,2892.465779363796,False
SPC,BLK,2796.286642537513,False
SPC,MAN,2750.4021850090794,False
SPC,IEG,2588.2394876999706,False
SPC,LCJ,2564.662803411268,False
SPC,PAD,2553.6183077377095,False
SPC,OST,2511.1110732966426,False
SPC,DRS,2499.678287656833,False
SPC,YBH,2640.3098062546414,False
SPC,YQN,2465.5366598190826,False
SPC,BTS,2169.1039693141956,False
SPC,FDH,2114.4247212933187,False
SPC,BSL,2106.856762197616,False
SPC,BGY,1892.3552662105533,False
SPC,YSC,1915.0248872126833,False
SPC,PSA,1674.1773866144533,False
SPC,BIQ,1657.0012233592274,False
SPC,INI,1631.9526629763645,False
SPC,SCQ,1585.2700621760096,False
SPC,VLL,1457.4419577987042,False
SPC,FSC,1429.7815611292135,False
SPC,KRW,1301.769121936002,False
SPC,TPS,1032.925951904363,False
SPC,PDL,1013.4060253913957,False
SPC,RHO,868.8284787984516,False
SPC,CHQ,766.853727201774,False
SPC,AGO,864.8062171133615,False
SPC,BQK,646.0562727660754,False
SPC,SOK,173.44708796714664,True
SPC,CLC,747.6693370625551,False
SPC,UDR,693.2695605363717,False
SPC,SNJ,972.2436375889479,False
SPC,BBR,1455.5081073321949,False
SPC,AHE,2052.180981879387,False
SPC,HUU,2162.7050213683933,False
SPC,JIM,2329.493346212204,False
SPC,AIH,2669.1665429984964,False
SPC,KSB,2812.998005901178,False
SPC,TYL,2736.3672527731806,False
SPC,NDE,2741.177575612642,False
UDR,LLA,4564.023825868995,False
UDR,PVS,4478.038474633058,False
UDR,MCG,4305.03300194477,False
UDR,TLL,3883.7429261850452,False
UDR,VBY,3694.031010721096,False
UDR,AAL,3639.1146790463254,False
UDR,MMX,3468.2254808397247,False
UDR,BFS,3379.171198420979,False
UDR,BLK,3290.7414554244224,False
UDR,MAN,3247.530872708323,False
UDR,IEG,3071.1062038171654,False
UDR,LCJ,3039.6152097140784,False
UDR,PAD,3043.2525461256614,False
UDR,OST,3014.1380218433765,False
UDR,DRS,2988.2211667728116,False
UDR,YBH,2957.9301278435114,False
UDR,YQN,2844.447785443715,False
UDR,BTS,2656.42811636141,False
UDR,FDH,2613.1531916598287,False
UDR,BSL,2610.9705764727196,False
UDR,BGY,2397.655302767554,False
UDR,YSC,2308.0363602534803,False
UDR,PSA,2197.8696227007226,False
UDR,BIQ,2197.194080156249,False
UDR,INI,2133.021321792598,False
UDR,SCQ,2106.3398268690926,False
UDR,VLL,1998.3245279559571,False
UDR,FSC,1955.4003857603816,False
UDR,KRW,1722.7948437381158,False
UDR,TPS,1587.11162112667,False
UDR,PDL,1522.546266160027,False
UDR,RHO,1368.7376299662485,False
UDR,CHQ,1298.6701132968453,False
UDR,AGO,977.2296398750727,False
UDR,BQK,738.4060442844515,False
UDR,SOK,712.7326262021317,False
UDR,CLC,591.7589350351116,False
UDR,SPC,693.2695605363717,False
UDR,SNJ,302.0534561737909,False
UDR,BBR,962.2737385289911,False
UDR,AHE,1370.7434238542933,False
UDR,HUU,1632.943007332589,False
UDR,JIM,1913.6252507227507,False
UDR,AIH,2036.2706955552128,False
UDR,KSB,2173.581378259742,False
UDR,TYL,2219.601059310682,False
UDR,NDE,2316.2707213121116,False
SNJ,LLA,4850.849506047469,False
SNJ,PVS,4744.776911184954,False
SNJ,MCG,4573.321705054325,False
SNJ,TLL,4172.3030766988595,False
SNJ,VBY,3983.8363099061116,False
SNJ,AAL,3930.246194912824,False
SNJ,MMX,3760.178300398468,False
SNJ,BFS,3672.2836861660717,False
SNJ,BLK,3585.032209996455,False
SNJ,MAN,3542.23710501526,False
SNJ,IEG,3364.3990588037,False
SNJ,LCJ,3331.946440038209,False
SNJ,PAD,3337.4664490173404,False
SNJ,OST,3309.99764129698,False
SNJ,DRS,3282.428926822949,False
SNJ,YBH,3222.5890910283965,False
SNJ,YQN,3122.128105207428,False
SNJ,BTS,2951.35195877859,False
SNJ,FDH,2909.4511913173847,False
SNJ,BSL,2907.830268095807,False
SNJ,BGY,2695.166265934829,False
SNJ,YSC,2591.503975261386,False
SNJ,PSA,2497.3865537431834,False
SNJ,BIQ,2497.7720336731663,False
SNJ,INI,2430.918083041221,False
SNJ,SCQ,2405.882411871567,False
SNJ,VLL,2299.2647064594435,False
SNJ,FSC,2255.5998089021764,False
SNJ,KRW,2014.7786606734546,False
SNJ,TPS,1889.0407834212958,False
SNJ,PDL,1823.1356471394377,False
SNJ,RHO,1669.522622400254,False
SNJ,CHQ,1600.5857451868624,False
SNJ,AGO,1242.0213577286136,False
SNJ,BQK,1017.2576211011663,False
SNJ,SOK,1009.4960453413404,False
SNJ,CLC,836.1415557229993,False
SNJ,SPC,972.2436375889479,False
SNJ,UDR,302.0534561737909,False
SNJ,BBR,719.1999348902586,False
SNJ,AHE,1080.0307718929039,False
SNJ,HUU,1353.7942971620112,False
SNJ,JIM,1671.0962116043095,False
SNJ,AIH,1734.2466985549233,False
SNJ,KSB,1871.583856579199,False
SNJ,TYL,1939.0090580803578,False
SNJ,NDE,2064.409448424053,False
BBR,LLA,5508.341205729559,False
BBR,PVS,5439.813738304853,False
BBR,MCG,5266.465630343329,False
BBR,TLL,4825.69238142246,False
BBR,VBY,4633.639343876168,False
BBR,AAL,4575.6307443664455,False
BBR,MMX,4402.983123329936,False
BBR,BFS,4310.807244094673,False
BBR,BLK,4218.808276048382,False
BBR,MAN,4174.270762812243,False
BBR,IEG,4003.171698998926,False
BBR,LCJ,3974.5812381229844,False
BBR,PAD,3972.456351485369,False
BBR,OST,3937.3238205576654,False
BBR,DRS,3917.6519807649975,False
BBR,YBH,3920.1591792995982,False
BBR,YQN,3802.0564942517804,False
BBR,BTS,3584.784344205974,False
BBR,FDH,3536.4178523737332,False
BBR,BSL,3531.7815522084097,False
BBR,BGY,3316.658447956638,False
BBR,YSC,3261.1803012253285,False
BBR,PSA,3106.4457389996355,False
BBR,BIQ,3096.6374444218327,False
BBR,INI,3051.9861203264127,False
BBR,SCQ,3015.56208714308,False
BBR,VLL,2895.9092052462565,False
BBR,FSC,2860.959892456852,False
BBR,KRW,2664.5728002104156,False
BBR,TPS,2472.6128018935137,False
BBR,PDL,2430.3071063230386,False
BBR,RHO,2277.2325417429693,False
BBR,CHQ,2190.8463235803697,False
BBR,AGO,1939.2003562898685,False
BBR,BQK,1699.662865574888,False
BBR,SOK,1557.8769039757235,False
BBR,CLC,1544.382963589185,False
BBR,SPC,1455.5081073321949,False
BBR,UDR,962.2737385289911,False
BBR,SNJ,719.1999348902586,False
BBR,AHE,960.0900511173634,False
BBR,HUU,707.2059680172888,False
BBR,JIM,954.2531049820282,False
BBR,AIH,1292.1709252147677,False
BBR,KSB,1443.2277737681322,False
BBR,TYL,1284.569654855919,False
BBR,NDE,1354.1380601126968,False
AHE,LLA,5756.439019215047,False
AHE,PVS,5550.238821113914,False
AHE,MCG,5388.560351577831,False
AHE,TLL,5094.318656313255,False
AHE,VBY,4914.858979764526,False
AHE,AAL,4869.4541630670465,False
AHE,MMX,4705.948146821002,False
AHE,BFS,4625.8683254285415,False
AHE,BLK,4546.7268153520845,False
AHE,MAN,4506.96381761542,False
AHE,IEG,4322.354604852747,False
AHE,LCJ,4284.689442535347,False
AHE,PAD,4301.243544068398,False
AHE,OST,4284.413800969516,False
AHE,DRS,4246.772262673319,False
AHE,YBH,4048.388193811721,False
AHE,YQN,4005.846959761259,False
AHE,BTS,3923.8650284036357,False
AHE,FDH,3890.9495312453596,False
AHE,BSL,3892.9854404311413,False
AHE,BGY,3687.0227033084598,False
AHE,YSC,3512.5342635093566,False
AHE,PSA,3505.8665325023358,False
AHE,BIQ,3515.470742930459,False
AHE,INI,3428.521077945929,False
AHE,SCQ,3415.5305269293267,False
AHE,VLL,3322.388352069649,False
AHE,FSC,3272.2152453329154,False
AHE,KRW,2987.5868380081774,False
AHE,TPS,2929.618570406774,False
AHE,PDL,2848.1547601580687,False
AHE,RHO,2698.2661882418756,False
AHE,CHQ,2643.477168269119,False
AHE,AGO,2159.5678633861894,False
AHE,BQK,1988.874262603317,False
AHE,SOK,2083.378505903159,False
AHE,CLC,1757.7646682965983,False
AHE,SPC,2052.180981879387,False
AHE,UDR,1370.7434238542933,False
AHE,SNJ,1080.0307718929039,False
AHE,BBR,960.0900511173634,False
AHE,HUU,914.1927696030289,False
AHE,JIM,1410.0561549776503,False
AHE,AIH,788.3583779127517,False
AHE,KSB,889.9732214867304,False
AHE,TYL,1323.5181300423205,False
AHE,NDE,1656.9736871907119,False
HUU,LLA,6196.447343918536,False
HUU,PVS,6097.484307327269,False
HUU,MCG,5926.526436906168,False
HUU,TLL,5515.4095521603895,False
HUU,VBY,5324.829694407442,False
HUU,AAL,5268.601227864819,False
HUU,MMX,5096.805051528102,False
HUU,BFS,5006.084174442519,False
HUU,BLK,4915.556025115482,False
HUU,MAN,4871.5109655083725,False
HUU,IEG,4698.069198909423,False
HUU,LCJ,4668.067739339092,False
HUU,PAD,4668.577696388788,False
HUU,OST,4635.680677277656,False
HUU,DRS,4613.640559340244,False
HUU,YBH,4575.155524530519,False
HUU,YQN,4474.914467401778,False
HUU,BTS,4280.947636340466,False
HUU,FDH,4234.403083264447,False
HUU,BSL,4230.561577143914,False
HUU,BGY,4015.761492823468,False
HUU,YSC,3940.821937460857,False
HUU,PSA,3807.952617342413,False
HUU,BIQ,3799.900879469588,False
HUU,INI,3750.7695133067987,False
HUU,SCQ,3716.7998569071956,False
HUU,VLL,3599.2044758111597,False
HUU,FSC,3562.7445454058025,False
HUU,KRW,3353.2760535390566,False
HUU,TPS,3176.8869397444623,False
HUU,PDL,3130.7798855563005,False
HUU,RHO,2977.1426172379615,False
HUU,CHQ,2893.5017803631567,False
HUU,AGO,2595.7907262323647,False
HUU,BQK,2368.1964199124154,False
HUU,SOK,2262.627761724792,False
HUU,CLC,2188.2126985169994,False
HUU,SPC,2162.7050213683933,False
HUU,UDR,1632.943007332589,False
HUU,SNJ,1353.7942971620112,False
HUU,BBR,707.2059680172888,False
HUU,AHE,914.1927696030289,False
HUU,JIM,497.10338568801586,False
HUU,AIH,734.3455489478424,False
HUU,KSB,876.4542232238886,False
HUU,TYL,586.664820082251,False
HUU,NDE,777.1446605853941,False
JIM,LLA,6427.067205051506,False
JIM,PVS,6385.80681317183,False
JIM,MCG,6211.450298721351,False
JIM,TLL,5743.391661158977,False
JIM,VBY,5549.328545579232,False
JIM,AAL,5488.186317646061,False
JIM,MMX,5314.365038089073,False
JIM,BFS,5219.39954660115,False
JIM,BLK,5124.295641281616,False
JIM,MAN,5078.69472744837,False
JIM,IEG,4913.649466356534,False
JIM,LCJ,4888.039203498555,False
JIM,PAD,4880.329718057553,False
JIM,OST,4839.724703472787,False
JIM,DRS,4826.03743719,False
JIM,YBH,4868.885161583427,False
JIM,YQN,4741.207434628665,False
JIM,BTS,4494.1132841092785,False
JIM,FDH,4441.5349453276895,False
JIM,BSL,4434.786329342738,False
JIM,BGY,4219.819315354396,False
JIM,YSC,4195.9498789262625,False
JIM,PSA,4003.196506472094,False
JIM,BIQ,3986.4355695946474,False
JIM,INI,3957.4619668124037,False
JIM,SCQ,3913.8128501401357,False
JIM,VLL,3786.930545059721,False
JIM,FSC,3758.2955967849875,False
JIM,KRW,3591.3577259035674,False
JIM,TPS,3362.3230371619707,False
JIM,PDL,3335.1707551383074,False
JIM,RHO,3185.007379360557,False
JIM,CHQ,3090.454628192916,False
JIM,AGO,2890.72342933855,False
JIM,BQK,2647.835801903719,False
JIM,SOK,2456.320908445209,False
JIM,CLC,2498.49441651319,False
JIM,SPC,2329.493346212204,False
JIM,UDR,1913.6252507227507,False
JIM,SNJ,1671.0962116043095,False
JIM,BBR,954.2531049820282,False
JIM,AHE,1410.0561549776503,False
JIM,HUU,497.10338568801586,False
JIM,AIH,1115.9901472190688,False
JIM,KSB,1231.9533104317588,False
JIM,TYL,568.5241429652285,False
JIM,NDE,411.9013377963999,False
AIH,LLA,6525.191607443606,False
AIH,PVS,6335.540790456545,False
AIH,MCG,6172.765950898557,False
AIH,TLL,5857.195319357114,False
AIH,VBY,5674.477978367948,False
AIH,AAL,5626.137457610397,False
AIH,MMX,5459.866792397989,False
AIH,BFS,5376.544381540454,False
AIH,BLK,5293.819231414238,False
AIH,MAN,5252.632218527622,False
AIH,IEG,5070.548546949579,False
AIH,LCJ,5034.929153640974,False
AIH,PAD,5046.8827357420605,False
AIH,OST,5025.0855628857025,False
AIH,DRS,4992.034071978201,False
AIH,YBH,4829.123884507252,False
AIH,YQN,4776.250237155579,False
AIH,BTS,4664.590632873249,False
AIH,FDH,4627.181613883548,False
AIH,BSL,4627.320330193949,False
AIH,BGY,4417.213070287606,False
AIH,YSC,4271.394895931297,False
AIH,PSA,4225.569731088103,False
AIH,BIQ,4228.7968857417345,False
AIH,INI,4154.7663723034975,False
AIH,SCQ,4134.272374693075,False
AIH,VLL,4031.3398540433254,False
AIH,FSC,3985.89062445149,False
AIH,KRW,3724.8745144423383,False
AIH,TPS,3623.2286003943473,False
AIH,PDL,3554.8097320074435,False
AIH,RHO,3401.7512668415848,False
AIH,CHQ,3334.769412335439,False
AIH,AGO,2909.888606689804,False
AIH,BQK,2718.6674881593653,False
AIH,SOK,2734.1263046059626,False
AIH,CLC,2500.1163613811273,False
AIH,SPC,2669.1665429984964,False
AIH,UDR,2036.2706955552128,False
AIH,SNJ,1734.2466985549233,False
AIH,BBR,1292.1709252147677,False
AIH,AHE,788.3583779127517,False
AIH,HUU,734.3455489478424,False
AIH,JIM,1115.9901472190688,False
AIH,KSB,151.3578853789176,True
AIH,TYL,732.2488804207136,False
AIH,NDE,1164.3092897744261,False
KSB,LLA,6642.454502329567,False
KSB,PVS,6439.503082210718,False
KSB,MCG,6278.253841057604,False
KSB,TLL,5977.151186975665,False
KSB,VBY,5795.763052666166,False
KSB,AAL,5748.557872251898,False
KSB,MMX,5583.256107046498,False
KSB,BFS,5501.028022222153,False
KSB,BLK,5419.435891156593,False
KSB,MAN,5378.675300413284,False
KSB,IEG,5195.737491083879,False
KSB,LCJ,5159.441901693753,False
KSB,PAD,5172.858473574797,False
KSB,OST,5152.506224336734,False
KSB,DRS,5118.103080811078,False
KSB,YBH,4938.269563973134,False
KSB,YQN,4892.341872403854,False
KSB,BTS,4791.8384894962255,False
KSB,FDH,4755.626565871791,False
KSB,BSL,4756.2547842335325,False
KSB,BGY,4547.05878716611,False
KSB,YSC,4392.5409260849765,False
KSB,PSA,4357.6469066611935,False
KSB,BIQ,4362.163349758035,False
KSB,INI,4285.372023534748,False
KSB,SCQ,4266.488441783842,False
KSB,VLL,4165.395886717685,False
KSB,FSC,4119.016486855998,False
KSB,KRW,3852.4994451667703,False
KSB,TPS,3759.5527679238894,False
KSB,PDL,3688.8791396710367,False
KSB,RHO,3536.2233811817455,False
KSB,CHQ,3471.1523345863325,False
KSB,AGO,3033.0930553533176,False
KSB,BQK,2847.0539329562353,False
KSB,SOK,2874.8648898757388,False
KSB,CLC,2625.07219452417,False
KSB,SPC,2812.998005901178,False
KSB,UDR,2173.581378259742,False
KSB,SNJ,1871.583856579199,False
KSB,BBR,1443.2277737681322,False
KSB,AHE,889.9732214867304,False
KSB,HUU,876.4542232238886,False
KSB,JIM,1231.9533104317588,False
KSB,AIH,151.3578853789176,True
KSB,TYL,798.3070516083304,False
KSB,NDE,1239.8945502659728,False
TYL,LLA,6783.031873494429,False
TYL,PVS,6680.140164690625,False
TYL,MCG,6509.8186661714435,False
TYL,TLL,6101.846667807927,False
TYL,VBY,5911.087761242253,False
TYL,AAL,5854.574744397498,False
TYL,MMX,5682.596764827779,False
TYL,BFS,5591.522603184367,False
TYL,BLK,5500.551482579518,False
TYL,MAN,5456.334679986184,False
TYL,IEG,5283.575927104607,False
TYL,LCJ,5253.890032330881,False
TYL,PAD,5253.745550919021,False
TYL,OST,5220.054965387669,False
TYL,DRS,5198.842100649695,False
TYL,YBH,5157.954416710044,False
TYL,YQN,5060.8936450071305,False
TYL,BTS,4866.059740925256,False
TYL,FDH,4818.884056417739,False
TYL,BSL,4814.714177094351,False
TYL,BGY,4599.74541972803,False
TYL,YSC,4527.415916832373,False
TYL,PSA,4390.597903654276,False
TYL,BIQ,4381.188096237719,False
TYL,INI,4334.861127185381,False
TYL,SCQ,4299.609472381367,False
TYL,VLL,4180.458218164997,False
TYL,FSC,4145.182776562362,False
TYL,KRW,3939.63570278926,False
TYL,TPS,3757.1605664253852,False
TYL,PDL,3713.9595074159565,False
TYL,RHO,3560.5843671223593,False
TYL,CHQ,3475.2494406913956,False
TYL,AGO,3180.5724896578963,False
TYL,BQK,2954.465367692616,False
TYL,SOK,2842.4135621963746,False
TYL,CLC,2771.762113166776,False
TYL,SPC,2736.3672527731806,False
TYL,UDR,2219.601059310682,False
TYL,SNJ,1939.0090580803578,False
TYL,BBR,1284.569654855919,False
TYL,AHE,1323.5181300423205,False
TYL,HUU,586.664820082251,False
TYL,JIM,568.5241429652285,False
TYL,AIH,732.2488804207136,False
TYL,KSB,798.3070516083304,False
TYL,NDE,443.1491265038468,False
NDE,LLA,6838.798853311746,False
NDE,PVS,6792.378896477176,False
NDE,MCG,6618.476684251796,False
NDE,TLL,6155.127793434084,False
NDE,VBY,5961.125992049329,False
NDE,AAL,5900.05594814808,False
NDE,MMX,5726.246909243022,False
NDE,BFS,5631.300358747433,False
NDE,BLK,5536.186477415969,False
NDE,MAN,5490.5756884771645,False
NDE,IEG,5325.531494655428,False
NDE,LCJ,5299.863584095742,False
NDE,PAD,5292.230290510931,False
NDE,OST,5251.586401629367,False
NDE,DRS,5237.935617147917,False
NDE,YBH,5273.7982424250295,False
NDE,YQN,5150.02718593445,False
NDE,BTS,4905.995707822298,False
NDE,FDH,4853.435086058662,False
NDE,BSL,4846.673125159247,False
NDE,BGY,4631.713874007155,False
NDE,YSC,4605.641321215848,False
NDE,PSA,4415.010169851648,False
NDE,BIQ,4398.036316561638,False
NDE,INI,4369.360392878072,False
NDE,SCQ,4325.664612605207,False
NDE,VLL,4198.617105150856,False
NDE,FSC,4170.145506996298,False
NDE,KRW,4002.0782248028236,False
NDE,TPS,3774.0586838858626,False
NDE,PDL,3747.048803484975,False
NDE,RHO,3596.817105903669,False
NDE,CHQ,3502.355629601302,False
NDE,AGO,3293.330798570565,False
NDE,BQK,3052.731127544923,False
NDE,SOK,2868.1791297015247,False
NDE,CLC,2896.9417093932043,False
NDE,SPC,2741.177575612642,False
NDE,UDR,2316.2707213121116,False
NDE,SNJ,2064.409448424053,False
NDE,BBR,1354.1380601126968,False
NDE,AHE,1656.9736871907119,False
NDE,HUU,777.1446605853941,False
NDE,JIM,411.9013377963999,False
NDE,AIH,1164.3092897744261,False
NDE,KSB,1239.8945502659728,False
NDE,TYL,443.1491265038468,False
